device_id,industry,device_type,connectivity_type,sim_type,country,city,site_name,latitude,longitude
BICS-IND-00025,Industrial Manufacturing,Environmental Sensor,4G,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.005395,4.495439
BICS-IND-00026,Industrial Manufacturing,Power Meter,4G,iSIM,Belgium,Hasselt,Genk Auto Assembly,50.951073,5.3271
BICS-IND-00027,Industrial Manufacturing,Pressure Gauge,5G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.25216,4.366024
BICS-IND-00028,Industrial Manufacturing,Environmental Sensor,4G,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.043848,4.488286
BICS-IND-00029,Industrial Manufacturing,Conveyor Belt Monitor,4G,eSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.271208,4.352916
BICS-IND-00030,Industrial Manufacturing,Power Meter,5G,eSIM,Belgium,Liege,Liege Aerospace Park,50.607567,5.611235
BICS-IND-00031,Industrial Manufacturing,Pressure Gauge,4G,iSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.25963,4.37042
BICS-IND-00032,Industrial Manufacturing,Environmental Sensor,4G,Traditional SIM,Belgium,Liege,Liege Aerospace Park,50.613632,5.623787
BICS-IND-00033,Industrial Manufacturing,Power Meter,LTE-M,Traditional SIM,Belgium,Liege,Liege Aerospace Park,50.618393,5.621172
BICS-IND-00034,Industrial Manufacturing,Conveyor Belt Monitor,NB-IoT,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.255803,4.350094
BICS-IND-00035,Industrial Manufacturing,CNC Machine Monitor,NB-IoT,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.402011,4.432136
BICS-IND-00036,Industrial Manufacturing,Pressure Gauge,4G,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.050474,3.778278
BICS-IND-00037,Industrial Manufacturing,Pressure Gauge,LTE-M,eSIM,Belgium,Liege,Liege Aerospace Park,50.622398,5.595719
BICS-IND-00038,Industrial Manufacturing,Environmental Sensor,4G,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.931266,5.320813
BICS-IND-00039,Industrial Manufacturing,CNC Machine Monitor,5G,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.937478,5.35153
BICS-IND-00040,Industrial Manufacturing,Environmental Sensor,LTE-M,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.249564,4.332713
BICS-IND-00041,Industrial Manufacturing,Power Meter,5G,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.944731,5.346601
BICS-IND-00042,Industrial Manufacturing,Conveyor Belt Monitor,4G,eSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.295144,4.3622
BICS-IND-00043,Industrial Manufacturing,Conveyor Belt Monitor,4G,eSIM,Belgium,Liege,Liege Aerospace Park,50.592576,5.639831
BICS-IND-00044,Industrial Manufacturing,Conveyor Belt Monitor,4G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.264073,4.3593
BICS-IND-00045,Industrial Manufacturing,Pressure Gauge,4G,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.934192,5.317129
BICS-IND-00046,Industrial Manufacturing,Power Meter,LTE-M,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.025124,4.494426
BICS-IND-00047,Industrial Manufacturing,CNC Machine Monitor,4G,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.410154,4.427117
BICS-IND-00048,Industrial Manufacturing,Power Meter,LTE-M,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.914699,5.332715
BICS-IND-00049,Industrial Manufacturing,Power Meter,LTE-M,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.046162,3.753473
BICS-IND-00050,Industrial Manufacturing,CNC Machine Monitor,4G,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.954868,5.344567
BICS-IND-00051,Industrial Manufacturing,Vibration Sensor,5G,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.925084,5.336499
BICS-IND-00052,Industrial Manufacturing,Power Meter,LTE-M,iSIM,Belgium,Hasselt,Genk Auto Assembly,50.929135,5.335926
BICS-IND-00053,Industrial Manufacturing,CNC Machine Monitor,LTE-M,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.905638,5.328757
BICS-IND-00054,Industrial Manufacturing,Vibration Sensor,4G,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.060152,3.731508
BICS-IND-00055,Industrial Manufacturing,Power Meter,4G,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.042799,4.491905
BICS-IND-00056,Industrial Manufacturing,Environmental Sensor,5G,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.422236,4.431021
BICS-IND-00057,Industrial Manufacturing,CNC Machine Monitor,LTE-M,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.035851,4.473176
BICS-IND-00058,Industrial Manufacturing,Vibration Sensor,5G,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.019135,4.468476
BICS-IND-00059,Industrial Manufacturing,Vibration Sensor,LTE-M,iSIM,Belgium,Ghent,Ghent Chemical Cluster,51.055528,3.754454
BICS-IND-00060,Industrial Manufacturing,Environmental Sensor,4G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.249691,4.343291
BICS-IND-00061,Industrial Manufacturing,CNC Machine Monitor,NB-IoT,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.012981,4.482973
BICS-IND-00062,Industrial Manufacturing,Power Meter,LTE-M,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.057953,3.781025
BICS-IND-00063,Industrial Manufacturing,Environmental Sensor,LTE-M,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.919508,5.336764
BICS-IND-00064,Industrial Manufacturing,Conveyor Belt Monitor,LTE-M,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.418948,4.433251
BICS-IND-00065,Industrial Manufacturing,CNC Machine Monitor,5G,eSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.289792,4.36041
BICS-IND-00066,Industrial Manufacturing,Pressure Gauge,5G,iSIM,Belgium,Mechelen,Mechelen Tech Campus,51.053558,4.489218
BICS-IND-00067,Industrial Manufacturing,Environmental Sensor,5G,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.027273,4.490228
BICS-IND-00068,Industrial Manufacturing,CNC Machine Monitor,4G,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.930688,5.33234
BICS-IND-00069,Industrial Manufacturing,Vibration Sensor,4G,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.392631,4.42626
BICS-IND-00070,Industrial Manufacturing,CNC Machine Monitor,4G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.243582,4.35275
BICS-IND-00071,Industrial Manufacturing,CNC Machine Monitor,5G,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.07261,3.754702
BICS-IND-00072,Industrial Manufacturing,Environmental Sensor,LTE-M,iSIM,Belgium,Hasselt,Genk Auto Assembly,50.925159,5.330361
BICS-IND-00073,Industrial Manufacturing,Vibration Sensor,4G,eSIM,Belgium,Liege,Liege Aerospace Park,50.606796,5.640702
BICS-IND-00074,Industrial Manufacturing,Pressure Gauge,5G,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.418677,4.440872
BICS-IND-00075,Industrial Manufacturing,CNC Machine Monitor,4G,Traditional SIM,Belgium,Liege,Liege Aerospace Park,50.626435,5.604882
BICS-IND-00076,Industrial Manufacturing,Vibration Sensor,5G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.258093,4.353901
BICS-IND-00077,Industrial Manufacturing,Environmental Sensor,4G,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.008601,4.49744
BICS-IND-00078,Industrial Manufacturing,Power Meter,5G,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.058857,3.74031
BICS-IND-00079,Industrial Manufacturing,Power Meter,4G,iSIM,Belgium,Hasselt,Genk Auto Assembly,50.908059,5.339675
BICS-IND-00080,Industrial Manufacturing,Conveyor Belt Monitor,5G,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.390412,4.434149
BICS-IND-00081,Industrial Manufacturing,Power Meter,5G,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.448689,4.456359
BICS-IND-00082,Industrial Manufacturing,CNC Machine Monitor,NB-IoT,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.034862,4.473086
BICS-IND-00083,Industrial Manufacturing,Conveyor Belt Monitor,5G,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.419546,4.435026
BICS-IND-00084,Industrial Manufacturing,Power Meter,5G,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.396656,4.454805
BICS-IND-00085,Industrial Manufacturing,CNC Machine Monitor,4G,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.019163,4.484385
BICS-IND-00086,Industrial Manufacturing,Environmental Sensor,5G,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.018648,4.487266
BICS-IND-00087,Industrial Manufacturing,CNC Machine Monitor,5G,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.102791,3.752119
BICS-IND-00088,Industrial Manufacturing,Pressure Gauge,5G,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.425613,4.437783
BICS-IND-00089,Industrial Manufacturing,Power Meter,NB-IoT,Traditional SIM,Belgium,Liege,Liege Aerospace Park,50.628565,5.605366
BICS-IND-00090,Industrial Manufacturing,Pressure Gauge,4G,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.089531,3.759213
BICS-IND-00091,Industrial Manufacturing,Vibration Sensor,4G,eSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.27781,4.328142
BICS-IND-00092,Industrial Manufacturing,Environmental Sensor,5G,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.398371,4.449828
BICS-IND-00093,Industrial Manufacturing,Environmental Sensor,4G,iSIM,Belgium,Ghent,Ghent Chemical Cluster,51.077598,3.756994
BICS-IND-00094,Industrial Manufacturing,Conveyor Belt Monitor,4G,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.060198,3.734973
BICS-IND-00095,Industrial Manufacturing,Vibration Sensor,LTE-M,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.383427,4.442276
BICS-IND-00096,Industrial Manufacturing,Power Meter,LTE-M,Traditional SIM,Belgium,Liege,Liege Aerospace Park,50.619117,5.641534
BICS-IND-00097,Industrial Manufacturing,Conveyor Belt Monitor,LTE-M,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.405753,4.437992
BICS-IND-00098,Industrial Manufacturing,Environmental Sensor,NB-IoT,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.03279,4.49853
BICS-IND-00099,Industrial Manufacturing,CNC Machine Monitor,4G,iSIM,Belgium,Liege,Liege Aerospace Park,50.604247,5.6005
BICS-IND-00100,Industrial Manufacturing,Environmental Sensor,NB-IoT,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.41196,4.437737
BICS-IND-00101,Industrial Manufacturing,Conveyor Belt Monitor,LTE-M,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.411539,4.407595
BICS-IND-00102,Industrial Manufacturing,Power Meter,LTE-M,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.008152,4.478007
BICS-IND-00103,Industrial Manufacturing,Conveyor Belt Monitor,NB-IoT,eSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.286662,4.348882
BICS-IND-00104,Industrial Manufacturing,Power Meter,4G,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.409161,4.435853
BICS-IND-00105,Industrial Manufacturing,CNC Machine Monitor,4G,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.043377,4.468235
BICS-IND-00106,Industrial Manufacturing,Conveyor Belt Monitor,LTE-M,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.283753,4.357309
BICS-IND-00107,Industrial Manufacturing,CNC Machine Monitor,LTE-M,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.032626,4.473246
BICS-IND-00108,Industrial Manufacturing,Environmental Sensor,LTE-M,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.01422,4.516912
BICS-IND-00109,Industrial Manufacturing,Pressure Gauge,4G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.274507,4.346397
BICS-IND-00110,Industrial Manufacturing,Power Meter,LTE-M,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.927697,5.320324
BICS-IND-00111,Industrial Manufacturing,Conveyor Belt Monitor,LTE-M,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.046746,3.750701
BICS-IND-00112,Industrial Manufacturing,Environmental Sensor,LTE-M,iSIM,Belgium,Ghent,Ghent Chemical Cluster,51.070348,3.741964
BICS-IND-00113,Industrial Manufacturing,Vibration Sensor,5G,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.065884,3.744495
BICS-IND-00114,Industrial Manufacturing,Vibration Sensor,5G,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.077152,3.749987
BICS-IND-00115,Industrial Manufacturing,Environmental Sensor,5G,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.02278,4.476316
BICS-IND-00116,Industrial Manufacturing,Environmental Sensor,LTE-M,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.928885,5.349312
BICS-IND-00117,Industrial Manufacturing,Conveyor Belt Monitor,5G,Traditional SIM,Belgium,Liege,Liege Aerospace Park,50.64254,5.607698
BICS-IND-00118,Industrial Manufacturing,Pressure Gauge,5G,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.396709,4.430004
BICS-IND-00119,Industrial Manufacturing,Vibration Sensor,5G,iSIM,Belgium,Liege,Liege Aerospace Park,50.625504,5.622085
BICS-IND-00120,Industrial Manufacturing,CNC Machine Monitor,LTE-M,Traditional SIM,Belgium,Liege,Liege Aerospace Park,50.590014,5.631073
BICS-IND-00121,Industrial Manufacturing,Environmental Sensor,4G,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.029429,4.458061
BICS-IND-00122,Industrial Manufacturing,Conveyor Belt Monitor,5G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.276529,4.351371
BICS-IND-00123,Industrial Manufacturing,CNC Machine Monitor,4G,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.935384,5.317774
BICS-IND-00124,Industrial Manufacturing,CNC Machine Monitor,5G,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.945218,5.284455
BICS-IND-00125,Industrial Manufacturing,Pressure Gauge,5G,eSIM,Belgium,Liege,Liege Aerospace Park,50.613858,5.623564
BICS-IND-00126,Industrial Manufacturing,Pressure Gauge,5G,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.411661,4.435737
BICS-IND-00127,Industrial Manufacturing,Vibration Sensor,LTE-M,eSIM,Belgium,Liege,Liege Aerospace Park,50.629117,5.632896
BICS-IND-00128,Industrial Manufacturing,Pressure Gauge,NB-IoT,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.416336,4.429964
BICS-IND-00129,Industrial Manufacturing,Conveyor Belt Monitor,LTE-M,eSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.269748,4.33437
BICS-IND-00130,Industrial Manufacturing,Conveyor Belt Monitor,4G,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.087397,3.767824
BICS-IND-00131,Industrial Manufacturing,Environmental Sensor,4G,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.940546,5.325233
BICS-IND-00132,Industrial Manufacturing,CNC Machine Monitor,5G,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.945696,5.330794
BICS-IND-00133,Industrial Manufacturing,Pressure Gauge,5G,iSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.262355,4.344683
BICS-IND-00134,Industrial Manufacturing,Conveyor Belt Monitor,4G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.275386,4.367551
BICS-IND-00135,Industrial Manufacturing,Vibration Sensor,5G,eSIM,Belgium,Liege,Liege Aerospace Park,50.59787,5.611296
BICS-IND-00136,Industrial Manufacturing,Power Meter,LTE-M,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.038088,4.493458
BICS-IND-00137,Industrial Manufacturing,Environmental Sensor,4G,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.078056,3.742089
BICS-IND-00138,Industrial Manufacturing,Pressure Gauge,4G,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.419195,4.458036
BICS-IND-00139,Industrial Manufacturing,Pressure Gauge,4G,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.044411,3.745243
BICS-IND-00140,Industrial Manufacturing,Environmental Sensor,4G,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.412236,4.420138
BICS-IND-00141,Industrial Manufacturing,Environmental Sensor,NB-IoT,eSIM,Belgium,Liege,Liege Aerospace Park,50.638229,5.631123
BICS-IND-00142,Industrial Manufacturing,CNC Machine Monitor,4G,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.02514,4.474855
BICS-IND-00143,Industrial Manufacturing,Power Meter,4G,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.952102,5.316244
BICS-IND-00144,Industrial Manufacturing,CNC Machine Monitor,5G,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.07252,3.755553
BICS-IND-00145,Industrial Manufacturing,Environmental Sensor,LTE-M,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.952628,5.331989
BICS-IND-00146,Industrial Manufacturing,Environmental Sensor,5G,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.024664,4.505546
BICS-IND-00147,Industrial Manufacturing,Pressure Gauge,5G,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.928198,5.331471
BICS-IND-00148,Industrial Manufacturing,Power Meter,LTE-M,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.948128,5.327429
BICS-IND-00149,Industrial Manufacturing,Environmental Sensor,5G,iSIM,Belgium,Hasselt,Genk Auto Assembly,50.948578,5.323073
BICS-IND-00150,Industrial Manufacturing,Power Meter,4G,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.934627,5.364349
BICS-IND-00151,Industrial Manufacturing,Environmental Sensor,4G,iSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.283482,4.342513
BICS-IND-00152,Industrial Manufacturing,Conveyor Belt Monitor,NB-IoT,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.028934,4.477315
BICS-IND-00153,Industrial Manufacturing,Power Meter,4G,iSIM,Belgium,Ghent,Ghent Chemical Cluster,51.081773,3.748419
BICS-IND-00154,Industrial Manufacturing,Pressure Gauge,LTE-M,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.430297,4.464196
BICS-IND-00155,Industrial Manufacturing,Vibration Sensor,NB-IoT,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.902713,5.33515
BICS-IND-00156,Industrial Manufacturing,Pressure Gauge,4G,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.069039,3.7353
BICS-IND-00157,Industrial Manufacturing,Environmental Sensor,5G,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.934039,5.312852
BICS-IND-00158,Industrial Manufacturing,Pressure Gauge,LTE-M,iSIM,Belgium,Charleroi,Charleroi Steel Works,50.415869,4.427812
BICS-IND-00159,Industrial Manufacturing,Vibration Sensor,5G,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.932623,5.348507
BICS-IND-00160,Industrial Manufacturing,Pressure Gauge,5G,eSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.238306,4.330821
BICS-IND-00161,Industrial Manufacturing,Power Meter,LTE-M,iSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.272651,4.370452
BICS-IND-00162,Industrial Manufacturing,Conveyor Belt Monitor,LTE-M,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.071297,3.759307
BICS-IND-00163,Industrial Manufacturing,CNC Machine Monitor,4G,eSIM,Belgium,Liege,Liege Aerospace Park,50.624884,5.595877
BICS-IND-00164,Industrial Manufacturing,Pressure Gauge,LTE-M,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.412994,4.453678
BICS-IND-00165,Industrial Manufacturing,Conveyor Belt Monitor,5G,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.920286,5.343937
BICS-IND-00166,Industrial Manufacturing,Conveyor Belt Monitor,NB-IoT,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.074633,3.743577
BICS-IND-00167,Industrial Manufacturing,Pressure Gauge,5G,eSIM,Belgium,Liege,Liege Aerospace Park,50.604755,5.60493
BICS-IND-00168,Industrial Manufacturing,Power Meter,NB-IoT,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.403496,4.444939
BICS-IND-00169,Industrial Manufacturing,Vibration Sensor,4G,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.04942,4.481089
BICS-IND-00170,Industrial Manufacturing,Conveyor Belt Monitor,5G,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.916834,5.333337
BICS-IND-00171,Industrial Manufacturing,Environmental Sensor,5G,iSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.268669,4.354785
BICS-IND-00172,Industrial Manufacturing,Conveyor Belt Monitor,5G,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.029945,4.461074
BICS-IND-00173,Industrial Manufacturing,Pressure Gauge,4G,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.073044,3.740416
BICS-IND-00174,Industrial Manufacturing,Environmental Sensor,4G,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.02589,4.4764
BICS-IND-00175,Industrial Manufacturing,Conveyor Belt Monitor,4G,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.067796,3.781009
BICS-IND-00176,Industrial Manufacturing,Power Meter,5G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.286138,4.331837
BICS-IND-00177,Industrial Manufacturing,Environmental Sensor,4G,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.396919,4.431109
BICS-IND-00178,Industrial Manufacturing,Power Meter,4G,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.000489,4.472296
BICS-IND-00179,Industrial Manufacturing,CNC Machine Monitor,5G,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.05177,4.47041
BICS-IND-00180,Industrial Manufacturing,Pressure Gauge,5G,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.063902,3.754511
BICS-IND-00181,Industrial Manufacturing,Vibration Sensor,LTE-M,eSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.272395,4.369352
BICS-IND-00182,Industrial Manufacturing,CNC Machine Monitor,LTE-M,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.028391,4.485727
BICS-IND-00183,Industrial Manufacturing,Conveyor Belt Monitor,LTE-M,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.04322,4.485559
BICS-IND-00184,Industrial Manufacturing,Pressure Gauge,4G,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.113682,3.754407
BICS-IND-00185,Industrial Manufacturing,Environmental Sensor,4G,Traditional SIM,Belgium,Ghent,Ghent Chemical Cluster,51.047376,3.739342
BICS-IND-00186,Industrial Manufacturing,Pressure Gauge,4G,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.930029,5.36342
BICS-IND-00187,Industrial Manufacturing,Vibration Sensor,4G,iSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.256988,4.351778
BICS-IND-00188,Industrial Manufacturing,Power Meter,LTE-M,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.415199,4.450555
BICS-IND-00189,Industrial Manufacturing,Environmental Sensor,5G,iSIM,Belgium,Ghent,Ghent Chemical Cluster,51.073555,3.753003
BICS-IND-00190,Industrial Manufacturing,Pressure Gauge,NB-IoT,iSIM,Belgium,Hasselt,Genk Auto Assembly,50.916493,5.353974
BICS-IND-00191,Industrial Manufacturing,Power Meter,4G,Traditional SIM,Belgium,Charleroi,Charleroi Steel Works,50.419781,4.434496
BICS-IND-00192,Industrial Manufacturing,CNC Machine Monitor,LTE-M,eSIM,Belgium,Hasselt,Genk Auto Assembly,50.938031,5.352967
BICS-IND-00193,Industrial Manufacturing,Vibration Sensor,5G,eSIM,Belgium,Antwerp,Port of Antwerp Industrial Zone,51.250931,4.344436
BICS-IND-00194,Industrial Manufacturing,Conveyor Belt Monitor,5G,iSIM,Belgium,Hasselt,Genk Auto Assembly,50.939404,5.33652
BICS-IND-00195,Industrial Manufacturing,CNC Machine Monitor,NB-IoT,eSIM,Belgium,Ghent,Ghent Chemical Cluster,51.069371,3.726871
BICS-IND-00196,Industrial Manufacturing,Vibration Sensor,4G,eSIM,Belgium,Charleroi,Charleroi Steel Works,50.404869,4.427611
BICS-IND-00197,Industrial Manufacturing,CNC Machine Monitor,LTE-M,eSIM,Belgium,Mechelen,Mechelen Tech Campus,51.045096,4.489966
BICS-IND-00198,Industrial Manufacturing,Pressure Gauge,LTE-M,Traditional SIM,Belgium,Mechelen,Mechelen Tech Campus,51.044317,4.464002
BICS-IND-00199,Industrial Manufacturing,Conveyor Belt Monitor,4G,Traditional SIM,Belgium,Hasselt,Genk Auto Assembly,50.931603,5.32759
BICS-IND-00200,Industrial Manufacturing,Vibration Sensor,5G,iSIM,Belgium,Hasselt,Genk Auto Assembly,50.935215,5.324787
BICS-TRA-00001,Transport & Logistics,Cold Chain Monitor,4G,Traditional SIM,Belgium,Ghent,Ghent Logistics Park,51.101425,3.753121
BICS-TRA-00002,Transport & Logistics,Trailer Tracker,4G,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.339749,3.173874
BICS-TRA-00003,Transport & Logistics,Trailer Tracker,4G,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.323592,3.176829
BICS-TRA-00004,Transport & Logistics,Drone Delivery,LTE-M,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.307333,4.27586
BICS-TRA-00005,Transport & Logistics,Trailer Tracker,5G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.303857,4.28532
BICS-TRA-00006,Transport & Logistics,Fleet GPS Tracker,LTE-M,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.917043,4.484868
BICS-TRA-00007,Transport & Logistics,Fuel Sensor,4G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.305656,4.275235
BICS-TRA-00008,Transport & Logistics,Fuel Sensor,LTE-M,Traditional SIM,Belgium,Brussels,Brussels Airport Cargo,50.896058,4.485498
BICS-TRA-00009,Transport & Logistics,Drone Delivery,4G,iSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.309993,4.269908
BICS-TRA-00010,Transport & Logistics,Drone Delivery,4G,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.330301,3.177836
BICS-TRA-00011,Transport & Logistics,Trailer Tracker,4G,Traditional SIM,Belgium,Ghent,Ghent Logistics Park,51.068191,3.753896
BICS-TRA-00012,Transport & Logistics,Cold Chain Monitor,5G,iSIM,Belgium,Mechelen,E19 Corridor Hub,51.017973,4.50132
BICS-TRA-00013,Transport & Logistics,Cold Chain Monitor,4G,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.289907,4.269818
